file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-01-14-11:04:25_J1558_PERF-ASM.prt   119 1.10e+10  184.48s  3m04.48   59.8
2018-01-14-11:07:36_J1559_PERF-ASM.prt   119 1.10e+10  184.65s  3m04.65   59.7
2018-01-14-11:10:46_J1560_PERF-ASM.prt   119 1.10e+10  184.24s  3m04.24   59.9
2018-01-14-11:13:55_J1561_PERF-ASM.prt   118 1.09e+10  182.88s  3m02.88   59.8
2018-01-14-11:17:04_J1562_PERF-ASM.prt   118 1.09e+10  182.92s  3m02.92   59.8
2018-01-14-11:20:13_J1563_PERF-ASM.prt   118 1.09e+10  182.86s  3m02.86   59.8
2018-01-14-11:23:22_J1564_PERF-ASM.prt   118 1.09e+10  182.85s  3m02.85   59.8
2018-01-14-11:26:33_J1565_PERF-ASM.prt   119 1.10e+10  184.69s  3m04.69   59.7
2018-01-14-11:29:42_J1566_PERF-ASM.prt   118 1.09e+10  183.13s  3m03.13   59.7
2018-01-14-11:32:51_J1567_PERF-ASM.prt   118 1.09e+10  183.06s  3m03.06   59.7
2018-01-14-11:36:02_J1568_PERF-ASM.prt   119 1.10e+10  184.53s  3m04.53   59.8
2018-01-14-11:39:12_J1569_PERF-ASM.prt   119 1.10e+10  184.42s  3m04.42   59.8
2018-01-14-11:42:22_J1570_PERF-ASM.prt   118 1.09e+10  182.99s  3m02.99   59.8
2018-01-14-11:45:32_J1571_PERF-ASM.prt   119 1.10e+10  184.50s  3m04.50   59.8
2018-01-14-11:48:43_J1572_PERF-ASM.prt   119 1.10e+10  184.46s  3m04.46   59.8
2018-01-14-11:51:53_J1573_PERF-ASM.prt   119 1.10e+10  184.58s  3m04.58   59.8
2018-01-14-11:55:02_J1574_PERF-ASM.prt   118 1.09e+10  182.97s  3m02.97   59.8
2018-01-14-11:58:13_J1575_PERF-ASM.prt   119 1.10e+10  184.37s  3m04.37   59.8
2018-01-14-12:01:24_J1576_PERF-ASM.prt   119 1.10e+10  184.40s  3m04.40   59.8
2018-01-14-12:04:33_J1577_PERF-ASM.prt   118 1.09e+10  182.90s  3m02.90   59.8

Tag   Comment                : nt     min     max      cor   w50%    n-rr   n-rx
T151  MVC m,m (100c)         : 20    36.0    36.3    36.04   0.3%   11.77   2.82
T152  MVC m,m (250c)         : 20    56.5    57.0    56.27   0.4%   18.37   4.40
T153  MVC m,m (250c,over1)   : 20   448.3   451.5   448.23   0.2%  146.33  35.02
T154  MVC m,m (250c,over2)   : 20    52.6    53.1    52.31   0.4%   17.08   4.09
T156  MVCIN m,m (10c)        : 20   115.1   115.9   115.01   0.5%   37.55   8.99
T157  MVCIN m,m (30c)        : 20   318.9   321.5   319.53   0.4%  104.31  24.96
T158  MVCIN m,m (100c)       : 20  1043.1  1050.6  1046.01   0.4%  341.48  81.72
T160  MVI m,i                : 20    13.2    15.3    13.38   5.4%    4.37   1.05
T161  MVN m,m (10c)          : 20    31.5    33.4    32.09   1.8%   10.48   2.51
T162  MVN m,m (30c)          : 20    50.3    50.7    50.24   0.5%   16.40   3.93
T165  MVZ m,m (10c)          : 20    31.4    33.3    32.05   2.1%   10.46   2.50
T166  MVZ m,m (30c)          : 20    50.4    50.7    50.20   0.4%   16.39   3.92
T170  4*LA;MVCL (10b)        : 20    53.3    54.1    52.77   0.4%   17.23   4.12
T171  4*LA;MVCL (100b)       : 20    62.4    62.9    61.92   0.4%   20.21   4.84
T172  4*LA;MVCL (250b)       : 20    80.4    80.9    79.95   0.3%   26.10   6.25
T173  4*LA;MVCL (1kb)        : 20   141.5   143.6   141.30   0.5%   46.13  11.04
T174  4*LR;MVCL (4kb)        : 20   422.3   432.4   426.15   0.9%  139.12  33.29
T175  4*LA;MVCL (100b,pad)   : 20    58.7    59.2    58.16   0.4%   18.99   4.54
T176  4*LA;MVCL (1kb,pad)    : 20    73.5    75.4    72.96   0.4%   23.82   5.70
T177  4*LA;MVCL (4kb,pad)    : 20   157.8   163.7   159.49   1.0%   52.07  12.46
T178  4*LA;MVCL (1kb,over1)  : 20    33.2    34.3    32.57   0.4%   10.63   2.54
T179  4*LA;MVCL (1kb,over2)  : 20   215.7   218.3   215.50   0.4%   70.35  16.84
T190  IC R,m                 : 20    14.8    14.9    14.73   0.5%    4.81   1.15
T191  ICM R,i,m (0010)       : 20    22.9    23.1    22.88   0.4%    7.47   1.79
T192  ICM R,i,m (1100)       : 20    23.5    23.6    23.44   0.4%    7.65   1.83
T193  ICM R,i,m (0111)       : 20    18.9    19.1    18.92   0.3%    6.18   1.48
T200  AR R,R                 : 20     4.3     4.3     4.24   0.5%    1.39   0.33
T201  A R,m                  : 20    14.3    14.4    14.16   0.5%    4.62   1.11
T202  AH R,m                 : 20    15.8    15.9    15.71   0.3%    5.13   1.23
T203  ALR R,R                : 20     3.8     3.9     3.74   0.7%    1.22   0.29
T204  AL R,m                 : 20    15.6    15.8    15.55   0.3%    5.07   1.21
T210  MR R,R                 : 20     6.6     6.8     6.38   0.5%    2.08   0.50
T211  M R,m                  : 20    18.4    18.9    18.29   0.4%    5.97   1.43
T212  MH R,m                 : 20    17.5    17.7    17.36   0.4%    5.67   1.36
T215  XR R,R; DR R,R         : 20    26.1    26.4    25.85   0.4%    8.44   2.02
T216  XR R,R; D R,m          : 20    36.6    37.0    36.37   0.4%   11.87   2.84
T220  SLA R,1                : 20     9.7     9.8     9.52   0.4%    3.11   0.74
T221  SLDA R,1               : 20    11.8    11.9    11.74   0.3%    3.83   0.92
T222  SRA R,1                : 20     7.7     7.8     7.51   0.4%    2.45   0.59
T223  SRDA R,1               : 20     9.3     9.5     9.20   0.4%    3.00   0.72
T224  SRA R,30               : 20     7.7     7.8     7.52   0.4%    2.45   0.59
T225  SRDA R,60              : 20     9.3     9.4     9.20   0.5%    3.00   0.72
T230  XR R,R                 : 20     4.0     4.1     3.96   0.5%    1.29   0.31
T231  X R,m                  : 20    13.8    13.9    13.70   0.4%    4.47   1.07
T232  XI m,i                 : 20    17.1    17.3    17.07   0.4%    5.57   1.33
T235  XC m,m (10c)           : 20    32.0    32.2    31.94   0.4%   10.43   2.50
T236  XC m,m (100c)          : 20   136.0   136.9   135.93   0.4%   44.38  10.62
T237  XC m,m (250c)          : 20   300.2   302.3   300.15   0.2%   97.99  23.45
T238  NR R,R                 : 20     4.0     4.1     3.97   0.4%    1.30   0.31
T239  OR R,R                 : 20     4.0     4.1     3.97   0.4%    1.30   0.31
T240  SLL R,1                : 20     7.2     7.3     6.98   0.5%    2.28   0.54
T241  SLDL R,1               : 20     8.3     8.4     8.22   0.5%    2.68   0.64
T242  SRL R,1                : 20     7.1     7.2     6.86   0.5%    2.24   0.54
T243  SRDL R,1               : 20     8.3     8.4     8.23   0.4%    2.69   0.64
T244  SLL R,30               : 20     7.2     7.2     6.96   0.3%    2.27   0.54
T245  SLDL R,60              : 20     8.3     8.4     8.21   0.4%    2.68   0.64
T250  TM m,i                 : 20    15.0    15.1    14.87   0.4%    4.85   1.16
T252  TR m,m (10c)           : 20    55.6    56.1    55.65   0.4%   18.17   4.35
T253  TR m,m (100c)          : 20   249.1   254.7   250.19   0.8%   81.68  19.55
T254  TR m,m (250c)          : 20   609.2   617.2   611.51   0.8%  199.63  47.77
T255  TRT m,m (10c,zero)     : 20   115.0   116.1   115.27   0.5%   37.63   9.01
T256  TRT m,m (100c,zero)    : 20  1063.9  1071.1  1066.72   0.5%  348.24  83.34
T257  TRT m,m (250c,zero)    : 20  2630.7  2650.4  2632.47   0.4%  859.39 205.66
T258  TRT m,m (250c,10b)     : 20   128.6   129.8   128.53   0.4%   41.96  10.04
T259  TRT m,m (250c,100b)    : 20  1078.8  1086.1  1082.51   0.3%  353.39  84.57
T260  CR R,R                 : 20     3.9     3.9     3.83   0.4%    1.25   0.30
T261  C R,m                  : 20    14.3    14.4    14.22   0.4%    4.64   1.11
T262  CH R,m                 : 20    14.4    14.5    14.30   0.5%    4.67   1.12
T263  CLR R,R                : 20     3.5     3.5     3.45   0.5%    1.13   0.27
T264  CL R,m                 : 20    12.7    12.8    12.62   0.5%    4.12   0.99
T265  CLI m,i                : 20    16.5    16.7    16.45   0.3%    5.37   1.29
T266  CLM R,i,m              : 20    18.0    18.2    17.93   0.4%    5.85   1.40
T270  CLC m,m (10c,eq)       : 20    44.3    44.7    44.14   0.5%   14.41   3.45
T271  CLC m,m (10c,ne)       : 20    40.2    40.6    39.99   0.5%   13.06   3.12
T272  CLC m,m (30c,eq)       : 20    71.1    71.6    70.90   0.3%   23.15   5.54
T273  CLC m,m (30c,ne)       : 20    40.2    40.5    39.92   0.4%   13.03   3.12
T274  CLC m,m (100c,eq)      : 20   164.6   166.0   164.89   0.4%   53.83  12.88
T275  CLC m,m (100c,ne)      : 20    40.2    40.5    40.04   0.5%   13.07   3.13
T276  CLC m,m (250c,eq)      : 20   364.9   367.1   365.19   0.4%  119.22  28.53
T277  CLC m,m (250c,ne)      : 20    40.2    40.5    39.89   0.2%   13.02   3.12
T280  4*LA;CLCL (100b,10b)   : 20   152.6   153.8   152.30   0.4%   49.72  11.90
T281  4*LA;CLCL (4kb,10b)    : 20   156.9   158.6   156.73   0.3%   51.17  12.24
T282  4*LA;CLCL (4kb,100b)   : 20  1248.2  1255.9  1249.91   0.4%  408.04  97.65
T283  4*LA;CLCL (4kb,250b)   : 20  3051.9  3069.2  3061.10   0.5%  999.32 239.15
T290  LR;CS R,R,m (eq,eq)    : 20    81.2    81.7    81.21   0.4%   26.51   6.34
T291  LR;CS R,R,m (eq,ne)    : 20    80.8    81.6    80.76   0.4%   26.36   6.31
T292  LR;CS R,R,m (ne)       : 20   720.4   734.1   726.15   0.4%  237.06  56.73
T295  LR;CDS R,R,m (eq,eq)   : 20    81.0    81.5    80.96   0.3%   26.43   6.33
T296  LR;CDS R,R,m (eq,ne)   : 20    81.4    85.0    81.41   0.4%   26.58   6.36
T297  LR;CDS R,R,m (ne)      : 20   738.1   789.1   742.46   0.4%  242.38  58.01
T300  BCR 0,0 (noop)         : 20     3.3     3.4     3.29   0.5%    1.07   0.26
T301  BNZ l (no br)          : 20     3.2     3.2     3.10   0.5%    1.01   0.24
T302  BNZ l (do br)          : 20     9.7     9.8     9.65   0.5%    3.15   0.75
T303  BNZ l (do br, far)     : 20    17.9    18.2    17.83   0.5%    5.82   1.39
T310  BCTR R,0               : 20     4.7     4.8     4.65   0.5%    1.52   0.36
T311  BCTR R,R               : 20     7.1     7.2     7.13   0.3%    2.33   0.56
T312  BCT R,l                : 20     9.8     9.9     9.86   0.5%    3.22   0.77
T315  BXLE R,R,l             : 20    10.8    10.9    10.78   0.5%    3.52   0.84
T320  BALR R,R; BR R         : 20    14.3    14.4    14.19   0.4%    4.63   1.11
T321  BALR R,R; BR R (far)   : 20    36.8    39.7    36.77   0.7%   12.01   2.87
T322  BAL R,l; BR R          : 20    17.6    17.8    17.50   0.3%    5.71   1.37
T323  BAL R,l; BR R (far)    : 20    37.1    37.4    37.09   0.4%   12.11   2.90
T324  BASR R,R; BR R         : 20    14.4    14.7    14.34   0.5%    4.68   1.12
T325  BAS R,l; BR R          : 20    17.9    18.1    17.76   0.6%    5.80   1.39
T330  L;BALR;SAV(14,12);RET  : 20   157.6   161.0   157.49   0.4%   51.41  12.30
T400  CVB R,m                : 20    58.3    58.8    58.20   0.4%   19.00   4.55
T401  CVD R,m                : 20    57.7    58.1    57.70   0.4%   18.84   4.51
T402  PACK m,m (5d)          : 20    57.7    58.1    57.50   0.5%   18.77   4.49
T403  PACK m,m (15d)         : 20   143.9   144.8   143.87   0.3%   46.97  11.24
T404  UNPK m,m (5d)          : 20    63.7    64.0    63.46   0.4%   20.72   4.96
T405  UNPK m,m (15d)         : 20   153.1   154.4   152.98   0.5%   49.94  11.95
T410  MVC;ED (10c)           : 20   227.7   232.6   227.66   0.5%   74.32  17.79
T411  MVC;ED (30c)           : 20   625.6   652.6   627.05   0.5%  204.71  48.99
T415  MVC;EDMK (10c)         : 20   229.8   239.3   230.04   0.5%   75.10  17.97
T420  AP m,m (10d)           : 20   442.2   447.1   444.07   0.4%  144.97  34.69
T421  AP m,m (30d)           : 20   499.9   503.3   500.67   0.2%  163.45  39.12
T422  MP m,m (10d)           : 20   495.7   503.5   498.54   0.5%  162.75  38.95
T423  MP m,m (30d)           : 20   494.2   511.2   495.57   0.3%  161.78  38.72
T430  CP m,m (10d)           : 20   350.5   358.7   350.58   0.5%  114.45  27.39
T431  CP m,m (30d)           : 20   350.5   353.1   351.04   0.3%  114.60  27.43
T440  ZAP m,m (10d,10d)      : 20   200.2   201.5   200.53   0.5%   65.46  15.67
T441  ZAP m,m (30d,30d)      : 20   200.2   201.8   200.44   0.4%   65.44  15.66
T442  ZAP m,m (10d,30d)      : 20   200.2   202.0   200.46   0.3%   65.44  15.66
T443  ZAP m,m (30d,10d)      : 20   200.2   201.8   200.35   0.4%   65.40  15.65
T445  MVC;SRP m,i,i (30d,<<) : 20   233.1   237.1   233.51   0.4%   76.23  18.24
T446  MVC;SRP m,i,i (30d,>>) : 20   325.4   329.3   326.68   0.4%  106.65  25.52
T450  MVO m,m (10d)          : 20    80.4    80.9    80.29   0.3%   26.21   6.27
T451  MVO m,m (30d)          : 20   206.8   208.4   207.47   0.5%   67.73  16.21
T500  LER R,R                : 20     5.5     5.5     5.39   0.3%    1.76   0.42
T501  LE R,m                 : 20    14.4    14.5    14.31   0.4%    4.67   1.12
T502  LE R,m (unal)          : 20    16.4    16.5    16.27   0.3%    5.31   1.27
T503  LTER R,R               : 20     6.2     6.2     6.10   0.5%    1.99   0.48
T504  LCER R,R               : 20     6.2     6.3     6.19   0.5%    2.02   0.48
T505  LNER R,R               : 20     5.9     5.9     5.82   0.4%    1.90   0.45
T506  LPER R,R               : 20     6.2     6.3     6.16   0.4%    2.01   0.48
T507  LRER R,R               : 20     9.3     9.4     9.23   0.4%    3.01   0.72
T508  STE R,m                : 20    14.1    14.3    14.05   0.3%    4.59   1.10
T509  STE R,m (unal)         : 20    15.0    15.2    14.98   0.6%    4.89   1.17
T510  AER R,R                : 20    17.9    18.0    17.77   0.4%    5.80   1.39
T511  AE R,m                 : 20    25.7    25.9    25.65   0.2%    8.38   2.00
T512  MER R,R                : 20    14.0    14.1    13.87   0.4%    4.53   1.08
T513  ME R,m                 : 20    23.8    24.0    23.68   0.4%    7.73   1.85
T514  DER R,R                : 20    24.3    24.5    24.19   0.3%    7.90   1.89
T515  DE R,m                 : 20    33.0    33.9    33.05   0.4%   10.79   2.58
T516  CER R,R                : 20    14.5    14.6    14.36   0.3%    4.69   1.12
T517  CE R,m                 : 20    23.6    23.8    23.54   0.4%    7.69   1.84
T518  AUR R,R                : 20    18.9    19.1    18.81   0.3%    6.14   1.47
T519  HER R,R                : 20     8.6     8.7     8.47   0.4%    2.77   0.66
T520  LDR R,R                : 20     5.9     6.1     5.86   0.4%    1.91   0.46
T521  LD R,m                 : 20    14.9    15.0    14.77   0.5%    4.82   1.15
T522  LD R,m (unal)          : 20    15.2    15.4    15.09   0.5%    4.93   1.18
T523  LTDR R,R               : 20     7.2     7.2     7.12   0.5%    2.32   0.56
T524  LCDR R,R               : 20     7.1     7.2     7.03   0.4%    2.29   0.55
T525  LNDR R,R               : 20     7.1     7.2     7.03   0.4%    2.30   0.55
T526  LPDR R,R               : 20     7.1     7.2     7.05   0.5%    2.30   0.55
T527  LRDR R,R               : 20    10.4    10.6    10.41   0.5%    3.40   0.81
T528  STD R,m                : 20    14.8    15.0    14.78   0.3%    4.83   1.15
T529  STD R,m (unal)         : 20    14.7    14.8    14.65   0.4%    4.78   1.14
T530  ADR R,R                : 20    19.5    19.7    19.43   0.2%    6.34   1.52
T531  AD R,m                 : 20    27.5    27.8    27.51   0.4%    8.98   2.15
T532  MDR R,R                : 20    22.5    22.6    22.37   0.4%    7.30   1.75
T533  MD R,m                 : 20    31.1    31.3    31.06   0.3%   10.14   2.43
T534  DDR R,R                : 20   189.9   191.1   190.38   0.4%   62.15  14.87
T535  DD R,m                 : 20   196.7   200.6   197.08   0.4%   64.34  15.40
T536  CDR R,R                : 20    15.9    16.0    15.74   0.4%    5.14   1.23
T537  CD R,m                 : 20    23.9    24.9    24.61   0.4%    8.04   1.92
T538  AWR R,R                : 20    16.9    17.2    16.81   0.4%    5.49   1.31
T539  HDR R,R                : 20    10.2    10.3    10.13   0.5%    3.31   0.79
T540  AXR R,R                : 20    31.2    31.5    31.19   0.3%   10.18   2.44
T541  MXR R,R                : 20    44.3    44.8    44.25   0.4%   14.45   3.46
T600  STCK m                 : 20   514.8   520.0   515.27   0.3%  168.22  40.26
T601  SPM R                  : 20     3.9     4.0     3.87   0.3%    1.26   0.30
T610  EX R,i (with TM)       : 20    43.4    49.9    43.36   0.3%   14.15   3.39
T611  EX R,i (with XI)       : 20    44.8    45.9    44.82   0.4%   14.63   3.50
T620  MVI;TS m (zero)        : 20    89.2    93.7    90.90   1.7%   29.67   7.10
T621  MVI;TS m (ones)        : 20   725.9   733.4   729.77   0.5%  238.24  57.01
T700  mix int RR basic       : 20     6.7     6.8     6.51   0.6%    2.13   0.51
T701  mix int RX             : 20    16.7    16.9    16.41   0.5%    5.36   1.28
T702  mix int RX (far)       : 20    16.7    16.9    16.44   0.4%    5.37   1.28
